Gene ID	Gene name	Anatomical entity name	Expression	Call quality	Expression score	class
ENSG00000277075	H2AC8	pituitary gland	present	gold quality	65.42	clustered
ENSG00000277075	H2AC8	lymph node	present	gold quality	64.32	clustered
ENSG00000277075	H2AC8	lymph node	present	gold quality	60.96	clustered
ENSG00000277075	H2AC8	lymph node	present	gold quality	65.73	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	65.09	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	65.75	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	84.98	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	66.47	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	66.4	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	63.04	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	62.26	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	63.48	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	65.82	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	75.23	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	63.86	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	present	gold quality	64.9	clustered
ENSG00000277075	H2AC8	prefrontal cortex	present	gold quality	56.39	clustered
ENSG00000277075	H2AC8	prefrontal cortex	present	gold quality	56.25	clustered
ENSG00000277075	H2AC8	prefrontal cortex	present	gold quality	51.26	clustered
ENSG00000277075	H2AC8	prefrontal cortex	present	gold quality	67.2	clustered
ENSG00000277075	H2AC8	prefrontal cortex	present	gold quality	59.93	clustered
ENSG00000277075	H2AC8	prefrontal cortex	present	gold quality	66.52	clustered
ENSG00000277075	H2AC8	prefrontal cortex	present	gold quality	57.52	clustered
ENSG00000277075	H2AC8	multicellular organism	present	gold quality	62.31	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	76.53	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	76.98	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	81.16	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	62.06	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	60.24	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	63.51	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	56.52	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	58.88	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	65.23	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	63.59	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	79.72	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	63.0	clustered
ENSG00000277075	H2AC8	testis	present	gold quality	71.32	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	98.7	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	97.02	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	61.43	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	60.55	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	58.77	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	66.96	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	65.25	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	66.57	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	67.4	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	71.51	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	69.52	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	72.26	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	67.33	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	67.05	clustered
ENSG00000277075	H2AC8	heart	present	gold quality	71.12	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	63.25	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	69.78	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	45.74	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	51.28	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	42.66	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	55.74	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	49.34	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	55.61	clustered
ENSG00000277075	H2AC8	cerebral cortex	present	gold quality	54.54	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	99.2	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	99.03	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	69.89	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	66.93	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	70.2	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	68.73	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	69.72	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	72.93	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	66.58	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	66.79	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	81.06	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	67.59	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	69.96	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	67.05	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	67.63	clustered
ENSG00000277075	H2AC8	colon	present	gold quality	69.2	clustered
ENSG00000277075	H2AC8	cortex of kidney	present	gold quality	56.87	clustered
ENSG00000277075	H2AC8	cortex of kidney	present	gold quality	61.29	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	54.32	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	55.84	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	46.31	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	52.18	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	55.01	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	53.78	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	59.3	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	57.99	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	60.44	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	54.76	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	55.88	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	54.44	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	55.68	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	54.71	clustered
ENSG00000277075	H2AC8	frontal cortex	present	gold quality	64.11	clustered
ENSG00000277075	H2AC8	temporal lobe	present	gold quality	43.66	clustered
ENSG00000277075	H2AC8	temporal lobe	present	gold quality	44.18	clustered
ENSG00000277075	H2AC8	temporal lobe	present	gold quality	54.54	clustered
ENSG00000277075	H2AC8	temporal lobe	present	gold quality	57.07	clustered
ENSG00000277075	H2AC8	temporal lobe	present	gold quality	50.76	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	49.28	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	51.21	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	60.1	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	58.73	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	55.88	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	65.9	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	67.24	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	56.74	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	56.62	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	57.88	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	57.22	clustered
ENSG00000277075	H2AC8	cerebellum	present	gold quality	55.86	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	99.37	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	98.88	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	64.4	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	55.53	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	59.52	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	54.36	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	56.66	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	59.99	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	59.8	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	69.55	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	60.52	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	59.28	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	57.47	clustered
ENSG00000277075	H2AC8	lung	present	gold quality	93.69	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	78.57	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	74.77	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	68.33	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	67.93	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	73.1	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	71.77	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	72.63	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	71.21	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	67.32	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	70.26	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	69.8	clustered
ENSG00000277075	H2AC8	spleen	present	gold quality	70.6	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	59.97	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	50.75	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	60.11	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	74.62	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	69.28	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	67.15	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	70.61	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	70.81	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	62.58	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	70.3	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	62.8	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	60.47	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	63.84	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	66.91	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	67.38	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	62.6	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	67.07	clustered
ENSG00000277075	H2AC8	liver	present	gold quality	70.94	clustered
ENSG00000277075	H2AC8	cerebellar cortex	present	gold quality	58.75	clustered
ENSG00000277075	H2AC8	cerebellar cortex	present	gold quality	57.8	clustered
