species	species_slug	gene_id	gene_name	anatomical_entity_name	expression	call_quality	expression_score	affymetrix_expression_score	est_expression_score	in_situ_hybridization_expression_score	rna_seq_expression_score	single_cell_rna_seq_expression_score	active_sources	active_source_count	source_class	heatmap_qualifying	overall_equals_rnaseq_score
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.88	39.88					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.24	37.44			10.40		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.10	36.92			28.68		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.44	37.24			21.26		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.98	38.98					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.85	35.85					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.64	38.64					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.28	37.28					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.81	39.81					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.55	37.55					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.60	36.60					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.15	38.15					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.20	38.20					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.20	37.20					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.00	38.00					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.27	37.27					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.03	37.03					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.75	39.75					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.05	39.05					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.72	37.72					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.14	37.14					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	endocardial cushion	absent	gold quality	37.95	37.95					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	dermis	absent	gold quality	36.85	36.85					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hair follicle	absent	gold quality	37.72	37.72					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hair follicle	absent	gold quality	37.63	37.63					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hair follicle	absent	gold quality	37.51	37.51					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	heart right ventricle	absent	silver quality	42.76	42.76					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac atrium	absent	gold quality	40.01	40.01					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac atrium	absent	gold quality	40.08	40.08					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac atrium	absent	gold quality	40.18	40.18					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac atrium	absent	gold quality	40.11	40.11					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac atrium	absent	gold quality	40.12	40.12					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	39.57	39.57					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	40.15	40.15					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	40.37	40.37					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	40.08	40.08					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	40.13	40.13					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	40.16	40.16					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	40.14	40.14					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	44.75	44.75					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cardiac ventricle	absent	gold quality	41.23	41.23					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	heart left ventricle	absent	gold quality	37.89	37.89					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	heart left ventricle	absent	gold quality	51.50	51.50					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	interventricular septum	absent	gold quality	51.49	51.49					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	limb	absent	gold quality	14.37				14.37		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	limb	absent	gold quality	15.31				15.31		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	limb	absent	gold quality	11.69				11.69		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	limb	absent	gold quality	11.58				11.58		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	36.24	36.24					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	39.19	39.19					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	37.31	37.31					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	37.23	37.23					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	38.82	38.82					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	38.28	38.28					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	38.30	38.30					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	52.85	52.85					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	8.72				8.72		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	17.54				17.54		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	15.09				15.09		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	37.28	37.28					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	37.27	37.27					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	39.06	39.06					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	silver quality	40.03	40.03					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	29.37	39.29			10.33		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	39.85	39.85					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	37.15	37.15					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	30.09	37.21			10.47		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	9.34				9.34		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	10.02				10.02		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	27.66	40.23			9.13		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	37.11	37.11					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	spleen	absent	gold quality	39.87	39.87					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.38	38.38					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	41.61	41.61					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	22.10				22.10		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	41.79	41.79					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	16.23				16.23		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.35	38.35					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.57	39.57					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.78	39.78					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.96	37.96					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.05	38.05					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.02	38.02					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	28.59				28.59		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.00	38.00					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	16.07				16.07		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	41.26	41.26					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	44.83	44.83					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	36.17	36.17					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.52	37.52					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.18	38.18					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	36.08	36.08					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	silver quality	39.91	39.91					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	31.55	36.09			31.16		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	46.05	46.05					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	35.98	35.98					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	34.21	40.74			31.16		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	42.24	42.24					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.79	37.79					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.44	39.44					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	34.64	34.64					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.90	38.90					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	29.24				29.24		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.80	39.80					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	44.54	44.54					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	47.43	47.43					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	47.26	47.26					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	present	silver quality	61.11	61.11					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.12	37.12					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.08	39.08					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.40	37.40					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.20	38.20					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.30	37.30					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.32	37.32					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.17	39.17					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.42	39.42					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.37	39.37					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	44.98	44.98					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.26	38.26					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.43	38.43					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	56.88	56.88					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	42.73	42.73					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	40.83	40.83					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.36	37.36					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.56	39.56					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.73	39.73					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.76	39.76					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.01	37.01					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	42.37	42.37					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	present	silver quality	28.01				28.01		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	silver quality	48.69	48.69					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	40.91	40.91					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	40.35	40.35					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	41.94	43.55			35.15		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	42.60	42.60					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.60	39.60					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.29	38.29					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	41.13	41.13					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.29	37.29					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	37.62	37.62					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.88	38.88					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.23	39.23					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	55.54	55.54					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	40.59	40.59					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.65	38.65					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	39.07	39.07					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	liver	absent	gold quality	38.90	38.90					Affymetrix	1	non_rna_only	no	not_applicable
